web-scraper-order,web-scraper-start-url,patent_link,patent_link-href,patent_date,patent_abstract,patent_number,patent_assignee,referenced_by_link,referenced_by_link-href,citator_link,citator_link-href,pagination,pagination-href,citator_patent_number,citator_date
1519571953-11,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Films fabricated from mixtures of pectin and poly(vinyl alchohol),http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=90&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"5,646,206",1997
1519571956-12,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Device for delivery of substances and methods of use thereof,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=89&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"5,681,568",1997
1519571958-13,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Ophthalmic insert and method for sustained release of medication to the eye,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=88&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,196,993",2001
1519571960-14,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Sustained release ophthalmic formulation,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=87&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,258,350",2001
1519571962-15,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Method for the management of incontinence,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=86&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,262,115",2001
1519571965-16,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Stent with collagen,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=85&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,391,052",2002
1519571968-17,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Microencapsulated compounds and method of preparing same,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=84&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,555,110",2003
1519571970-18,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,"Orally administered dosage forms of GABA analog prodrugs having reduced
     toxicity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=83&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,833,140",2004
1519571973-19,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Method for the management of incontinence,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=82&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,919,092",2005
1519571976-20,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Methods and devices for providing prolonged drug therapy,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=81&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,919,373",2005
1519571979-21,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,Methods and devices for providing prolonged drug therapy,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=80&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"6,930,129",2005
1519571981-22,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,"Sustained release ophthalmic, otic and nasal suspension",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=79&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"7,001,615",2006
1519571984-23,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Structured bioerodible drug delivery device,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=623&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1976,"A drug delivery device for the continuous and controlled administration of
     a predetermined therapeutically effective dosage of eye drug to the eye of
     a mamallian patient over a prolonged period of time. The device meters the
     flow of polylactic acid polymer micro-encapsulated eye drug by means of a
     drug release rate controlling material comprised of an anionic polyvalent
     metal cation cross-linked polyelectrolyte. The device bioerodes in the
     biological environment of the patient concurrently with the dispensing or
     at a point in time after the dispensing of the therapeutically desired
     amount of drug.","3,962,414","Alza Corporation
 (Palo Alto, 
CA)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/3962414,"Carbidopa prodrugs and derivatives, and compositions and uses thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=78&f=G&l=50&d=PALL&S1=3962414.UREF.&OS=ref/3962414&RS=REF/3962414,,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&S1=3962414.UREF.&Page=Next&OS=ref/3962414&RS=REF/3962414,"7,101,912",2006
